,id,cox,molecularFormula,Zodiac_Score
282,36738_1907_EMPv2_SIRIUS_10409,-0.9333333333333333,C30H54N6O4,0.021105527638190957
283,13737_1907_EMPv2_SIRIUS_11705,-1.2258064516129032,C31H60N2O8,0.11608040201005025
284,8255_1907_EMPv2_SIRIUS_48292,-0.42857142857142855,C28H46N4O11,0.02663316582914573
285,15242_1907_EMPv2_SIRIUS_22709,-1.5555555555555556,C27H52NO6P,0.9924623115577887
286,14698_1907_EMPv2_SIRIUS_20559,-1.4074074074074074,C27H54NO9P,0.9989949748743718
287,5618_1907_EMPv2_SIRIUS_26715,0.0,C23H34N4O11,0.04221105527638192
288,13832_1907_EMPv2_SIRIUS_44918,-0.5217391304347826,C23H41N5O7,0.9919597989949748
289,1555_1907_EMPv2_SIRIUS_14663,-1.0,C24H50O13,0.9984924623115576
290,48496_1907_EMPv2_SIRIUS_16671,-0.6153846153846154,C26H37ClN6O,0.4522613065326633
291,7562_1907_EMPv2_SIRIUS_55356,-1.4666666666666666,C30H62O9,1.0
292,22145_1907_EMPv2_SIRIUS_46343,-0.967741935483871,C31H56N6O4,0.08391959798994976
293,16576_1907_EMPv2_SIRIUS_10976,0.2857142857142857,C14H26N8O2S,0.6190954773869348
294,9449_1907_EMPv2_SIRIUS_33620,-1.3157894736842106,C38H68O9,1.0
295,5239_1907_EMPv2_SIRIUS_22861,-0.3076923076923077,C26H41N9O3,0.016080402010050253
296,33889_1907_EMPv2_SIRIUS_46982,-0.967741935483871,C31H57N5O6,0.8663316582914572
297,14708_1907_EMPv2_SIRIUS_7731,-1.0285714285714285,C35H60O12,0.10301507537688444
298,32187_1907_EMPv2_SIRIUS_52245,-0.42105263157894735,C38H50N4O11,0.6557788944723619
299,1854_1907_EMPv2_SIRIUS_53953,0.23529411764705882,C17H26N4O7S2,0.10452261306532663
300,5475_1907_EMPv2_SIRIUS_25981,-0.75,C32H50N6O4,0.6748743718592964
301,28414_1907_EMPv2_SIRIUS_52536,-0.9565217391304348,C23H46N4O6,0.1085427135678392
302,49047_1907_EMPv2_SIRIUS_22769,-1.5384615384615385,C26H50NO6P,1.0
303,50990_1907_EMPv2_SIRIUS_1876,-1.3846153846153846,C26H53NO7,1.0
304,23616_1907_EMPv2_SIRIUS_15530,-0.9032258064516129,C31H53N5O5,0.03819095477386935
305,48784_1907_EMPv2_SIRIUS_22682,-1.4285714285714286,C28H58O9,0.999497487437186
306,28188_1907_EMPv2_SIRIUS_37053,0.6153846153846154,C13H15N4O8P,0.040201005025125636
307,5546_1907_EMPv2_SIRIUS_55510,-1.2,C30H59N5O4,1.0
308,14934_1907_EMPv2_SIRIUS_37331,-1.032258064516129,C31H45O9P,0.020603015075376884
309,48882_1907_EMPv2_SIRIUS_15072,-0.20689655172413793,C29H40N4O11,0.9195979899497488
310,9344_1907_EMPv2_SIRIUS_36739,1.4,C10H11N3O4S4,0.01155778894472362
311,41056_1907_EMPv2_SIRIUS_3536,-1.0,C32H58N6O4,0.8829145728643217
312,48113_1907_EMPv2_SIRIUS_16499,-0.43478260869565216,C23H39N5O7,0.039195979899497496
313,18844_1907_EMPv2_SIRIUS_18255,-1.1333333333333333,C30H52O9,1.0
314,46625_1907_EMPv2_SIRIUS_37018,1.4,C10H11N3O4S4,0.4974874371859298
315,5861_1907_EMPv2_SIRIUS_56023,0.0,C19H37N5O11,0.9587939698492464
316,1501_1907_EMPv2_SIRIUS_51444,-0.6923076923076923,C26H41NO10,0.11407035175879394
317,49733_1907_EMPv2_SIRIUS_12933,-0.6666666666666666,C30H49N7O4,0.04623115577889447
318,43626_1907_EMPv2_SIRIUS_40624,-1.04,C25H49N3O7,0.11005025125628144
319,26670_1907_EMPv2_SIRIUS_48265,-1.25,C32H62N2O8,0.039698492462311566
320,39385_1907_EMPv2_SIRIUS_19897,-0.9032258064516129,C31H53N3O8,0.01407035175879397
321,27325_1907_EMPv2_SIRIUS_29852,-1.2307692307692308,C26H48NO9P,0.999497487437186
322,47301_1907_EMPv2_SIRIUS_53158,-1.1333333333333333,C30H52O9,1.0
323,46179_1907_EMPv2_SIRIUS_34469,-0.7333333333333333,C30H48N2O10,0.5834170854271357
324,11566_1907_EMPv2_SIRIUS_27440,-0.7272727272727273,C22H44N6O5,0.025628140703517592
325,43326_1907_EMPv2_SIRIUS_47399,0.6153846153846154,C13H22N8O3,0.06180904522613065
326,36007_1907_EMPv2_SIRIUS_46706,-0.8333333333333334,C36H55N3O7S,0.03417085427135678
327,51711_1907_EMPv2_SIRIUS_49949,0.2608695652173913,C23H40N10O8,0.12763819095477388
328,29143_1907_EMPv2_SIRIUS_57271,-1.1282051282051282,C39H72N2O11,0.2753768844221106
329,34721_1907_EMPv2_SIRIUS_21923,-0.8148148148148148,C27H51N5O7,0.5879396984924623
330,906_1907_EMPv2_SIRIUS_31588,0.5333333333333333,C15H24N8O4,0.013065326633165831
331,4621_1907_EMPv2_SIRIUS_46078,3.2,C5H6N2O8,1.0
332,50043_1907_EMPv2_SIRIUS_18409,-0.4166666666666667,C24H42N6O7,0.9804020100502512
333,11198_1907_EMPv2_SIRIUS_21804,0.1,C20H26N2O11,0.992964824120603
334,16405_1907_EMPv2_SIRIUS_41893,0.0,C7H15N4O4P,0.14824120603015076
335,29617_1907_EMPv2_SIRIUS_33721,-1.2432432432432432,C37H66O10,1.0
336,11524_1907_EMPv2_SIRIUS_54381,0.07692307692307693,C26H36N6O10,0.1909547738693468
337,47579_1907_EMPv2_SIRIUS_56851,-1.5,C28H58O8,1.0
338,51362_1907_EMPv2_SIRIUS_13687,-0.6060606060606061,C33H54N4O11,0.010050251256281405
339,45421_1907_EMPv2_SIRIUS_24872,-0.3448275862068966,C29H46N8O6,0.9296482412060304
340,31828_1907_EMPv2_SIRIUS_11260,-1.1612903225806452,C31H58N5O6P,0.010050251256281407
341,18306_1907_EMPv2_SIRIUS_26397,-1.36,C25H50O8,1.0
342,5830_1907_EMPv2_SIRIUS_44392,-0.875,C32H54N2O10,0.12964824120603013
343,34306_1907_EMPv2_SIRIUS_10446,-1.0,C32H58N6O4,0.9844221105527641
344,49173_1907_EMPv2_SIRIUS_55265,-1.4615384615384615,C26H54O8,1.0
345,24068_1907_EMPv2_SIRIUS_33718,-1.3157894736842106,C38H68O9,1.0
346,34870_1907_EMPv2_SIRIUS_14768,-0.125,C16H32N4O9,0.4572864321608041
347,15495_1907_EMPv2_SIRIUS_57022,-0.88,C25H47N5O5,0.6261306532663317
348,25395_1907_EMPv2_SIRIUS_21124,0.07407407407407407,C27H38N4O14,0.017085427135678396
349,13605_1907_EMPv2_SIRIUS_42655,-1.5384615384615385,C26H50NO6P,1.0
350,7855_1907_EMPv2_SIRIUS_10785,-1.2258064516129032,C31H60N2O8,0.07939698492462313
351,27686_1907_EMPv2_SIRIUS_20555,-1.2307692307692308,C26H48NO9P,1.0
352,24572_1907_EMPv2_SIRIUS_53860,-0.9090909090909091,C33H55N7O2,0.9758793969849248
353,35281_1907_EMPv2_SIRIUS_18085,-1.2307692307692308,C26H50O9,1.0
354,29445_1907_EMPv2_SIRIUS_12641,-0.85,C40H52O9,0.10201005025125627
355,41188_1907_EMPv2_SIRIUS_3676,-0.9032258064516129,C31H59N5O8,0.5738693467336684
356,34010_1907_EMPv2_SIRIUS_43377,0.5217391304347826,C23H24N8O4S2,0.0306532663316583
357,36752_1907_EMPv2_SIRIUS_21243,-0.5882352941176471,C17H23N2O5PS,0.16984924623115585
358,13448_1907_EMPv2_SIRIUS_55173,0.47619047619047616,C21H21N5O5S3,0.048241206030150766
359,20488_1907_EMPv2_SIRIUS_56036,-0.7272727272727273,C22H39N3O7,1.0
360,235_1907_EMPv2_SIRIUS_29629,-0.5833333333333334,C24H42N7O6P,0.02663316582914573
361,6591_1907_EMPv2_SIRIUS_10674,-1.0,C32H58N6O4,0.970854271356784
362,35069_1907_EMPv2_SIRIUS_50435,-0.5185185185185185,C27H51N5O11,0.2798994974874372
363,12036_1907_EMPv2_SIRIUS_40880,1.4285714285714286,C14H14N6O7S,0.054773869346733665
364,16358_1907_EMPv2_SIRIUS_34845,0.2,C30H27N5O9,0.13768844221105528
365,39291_1907_EMPv2_SIRIUS_36628,1.4285714285714286,C14H14N6O7S,0.07437185929648242
366,32453_1907_EMPv2_SIRIUS_49208,-1.6666666666666667,C24H48NO5P,0.9979899497487436
367,45710_1907_EMPv2_SIRIUS_30729,-1.4545454545454546,C22H46N4O,1.0
368,41244_1907_EMPv2_SIRIUS_13636,-0.6060606060606061,C33H54N4O11,0.2678391959798995
369,9014_1907_EMPv2_SIRIUS_22085,-1.2857142857142858,C42H68O7,0.03517587939698493
370,8302_1907_EMPv2_SIRIUS_17226,0.0,C14H28N4O8,1.0
371,5125_1907_EMPv2_SIRIUS_39646,-0.9743589743589743,C39H62N2O9,0.18442211055276386
372,50139_1907_EMPv2_SIRIUS_11934,0.5333333333333333,C15H24N8O4,0.010552763819095477
373,26302_1907_EMPv2_SIRIUS_36611,0.8235294117647058,C17H14N2O9S2,0.04874371859296483
374,23742_1907_EMPv2_SIRIUS_21430,0.0,C12H17N4O5P,0.9884422110552764
375,42538_1907_EMPv2_SIRIUS_40802,-1.1111111111111112,C27H51NO9,0.992462311557789
376,6270_1907_EMPv2_SIRIUS_40317,-0.8,C45H55N3O5,0.16884422110552766
377,21954_1907_EMPv2_SIRIUS_22665,-1.4615384615384615,C26H54O8,0.9994974874371858
378,13340_1907_EMPv2_SIRIUS_43248,0.5263157894736842,C19H19N3O10,0.9974874371859296
379,32826_1907_EMPv2_SIRIUS_55807,-0.5384615384615384,C26H40O13,1.0
380,23649_1907_EMPv2_SIRIUS_50721,-0.35714285714285715,C28H46N6O9,0.1562814070351759
381,30008_1907_EMPv2_SIRIUS_26362,-1.1333333333333333,C30H52O9,1.0
382,1765_1907_EMPv2_SIRIUS_2772,-0.9714285714285714,C35H60N2O10,0.12814070351758794
383,29312_1907_EMPv2_SIRIUS_55288,-0.14814814814814814,C27H34N2O12,0.09648241206030153
384,18316_1907_EMPv2_SIRIUS_57783,-0.8148148148148148,C27H51N5O7,0.4793969849246231
385,1184_1907_EMPv2_SIRIUS_22634,-1.5384615384615385,C26H50NO6P,1.0
386,24764_1907_EMPv2_SIRIUS_22733,-1.5384615384615385,C26H50NO6P,1.0
387,45504_1907_EMPv2_SIRIUS_40193,-0.25,C16H33N7O4,0.010050251256281407
388,48057_1907_EMPv2_SIRIUS_32590,-0.37037037037037035,C27H52N6O12,0.9261306532663318
389,32330_1907_EMPv2_SIRIUS_18683,-1.037037037037037,C27H39BrN2O2,1.0
390,45875_1907_EMPv2_SIRIUS_15169,-0.5,C28H42O14,1.0
391,51803_1907_EMPv2_SIRIUS_56197,-1.3548387096774193,C31H56O7,1.0
392,31948_1907_EMPv2_SIRIUS_55281,-1.4285714285714286,C28H58O9,0.9994974874371858
393,8231_1907_EMPv2_SIRIUS_26487,-1.36,C25H50O8,1.0
394,24631_1907_EMPv2_SIRIUS_53398,-1.5833333333333333,C24H49O8P,0.9979899497487436
395,1627_1907_EMPv2_SIRIUS_16602,-1.0714285714285714,C28H49NO8,0.9979899497487436
396,28899_1907_EMPv2_SIRIUS_21919,-1.3333333333333333,C24H48O8,1.0
397,35687_1907_EMPv2_SIRIUS_39194,-1.5833333333333333,C24H48NO6P,0.9939698492462312
398,32534_1907_EMPv2_SIRIUS_12712,-0.7857142857142857,C28H47NO11,0.23819095477386934
399,49322_1907_EMPv2_SIRIUS_54063,-0.2,C30H35N6O8P,1.0
400,7270_1907_EMPv2_SIRIUS_38220,-0.6896551724137931,C29H50N6O6,0.6718592964824119
401,21876_1907_EMPv2_SIRIUS_33082,-1.2142857142857142,C28H54N2O7,1.0
402,49716_1907_EMPv2_SIRIUS_56689,-0.5517241379310345,C29H49N5O9,0.9994974874371858
403,8443_1907_EMPv2_SIRIUS_53640,-1.0,C30H41N2O5P,0.3381909547738694
404,2829_1907_EMPv2_SIRIUS_15052,0.0,C34H42N8O9,0.11909547738693467
405,16392_1907_EMPv2_SIRIUS_48336,-0.8,C45H58N4O5,0.09447236180904524
406,27790_1907_EMPv2_SIRIUS_26882,-1.1333333333333333,C30H52O9,0.9974874371859296
407,26275_1907_EMPv2_SIRIUS_38964,-0.6666666666666666,C33H48O13,0.020603015075376888
408,28364_1907_EMPv2_SIRIUS_11646,-1.2258064516129032,C31H60N2O8,0.01457286432160804
409,14947_1907_EMPv2_SIRIUS_50858,-0.2608695652173913,C23H32N7O5P,0.028140703517587937
410,32015_1907_EMPv2_SIRIUS_9885,-0.5333333333333333,C15H23N4O4P,0.02462311557788945
411,20712_1907_EMPv2_SIRIUS_48232,-0.2857142857142857,C28H37N6O8P,0.3758793969849246
412,33707_1907_EMPv2_SIRIUS_15175,-1.4545454545454546,C22H49N5O,0.9984924623115576
413,9284_1907_EMPv2_SIRIUS_19262,0.1875,C32H26N6O7,0.01055276381909548
414,9946_1907_EMPv2_SIRIUS_39666,-0.7777777777777778,C18H30N5O3P,0.019095477386934675
415,27361_1907_EMPv2_SIRIUS_14953,-0.4166666666666667,C24H41N7O5,0.4010050251256282
416,14851_1907_EMPv2_SIRIUS_40093,-0.75,C32H55N5O8,0.185427135678392
417,23331_1907_EMPv2_SIRIUS_25520,-1.1612903225806452,C31H57N3O6,0.3306532663316583
418,17328_1907_EMPv2_SIRIUS_13581,0.0,C30H48N10O9,0.12211055276381913
419,29364_1907_EMPv2_SIRIUS_44456,-1.4074074074074074,C27H56N4O3,1.0
420,34312_1907_EMPv2_SIRIUS_16055,-0.9655172413793104,C29H52N4O6,0.464321608040201
421,46184_1907_EMPv2_SIRIUS_11204,-1.2258064516129032,C31H60N2O8,0.18743718592964825
422,27916_1907_EMPv2_SIRIUS_16830,-0.8947368421052632,C38H55NO9,0.10954773869346733
423,30035_1907_EMPv2_SIRIUS_38226,-1.032258064516129,C31H47N2O7P,0.0185929648241206
424,26029_1907_EMPv2_SIRIUS_27875,-1.2173913043478262,C23H39O8P,1.0
425,24649_1907_EMPv2_SIRIUS_34872,-1.4193548387096775,C31H56NO7P,0.9743718592964826
426,41029_1907_EMPv2_SIRIUS_56349,-0.7272727272727273,C22H39N3O7,0.9643216080402012
427,18394_1907_EMPv2_SIRIUS_34472,-0.7333333333333333,C30H48N2O10,0.5477386934673367
428,1742_1907_EMPv2_SIRIUS_24722,-0.9333333333333333,C45H54O6,0.0185929648241206
429,22435_1907_EMPv2_SIRIUS_17007,-1.1111111111111112,C18H29ClO4,0.9603015075376884
430,35425_1907_EMPv2_SIRIUS_21955,-1.0810810810810811,C37H59NO8,0.02010050251256281
431,1305_1907_EMPv2_SIRIUS_41780,-0.11764705882352941,C34H42N6O10,0.0492462311557789
432,45198_1907_EMPv2_SIRIUS_16625,-1.0714285714285714,C28H49NO8,0.9919597989949752
433,25141_1907_EMPv2_SIRIUS_46701,-0.6666666666666666,C15H26N3O6P,0.010050251256281407
434,12198_1907_EMPv2_SIRIUS_35350,-1.3157894736842106,C38H68O9,0.8934673366834173
435,8631_1907_EMPv2_SIRIUS_19849,0.125,C16H15ClO8,0.9949748743718592
436,48927_1907_EMPv2_SIRIUS_54333,0.07692307692307693,C26H36N6O10,0.5371859296482413
437,35685_1907_EMPv2_SIRIUS_56650,-0.6896551724137931,C29H53N5O9,0.8597989949748744
438,6725_1907_EMPv2_SIRIUS_36000,0.20689655172413793,C29H26N6O7,0.012060301507537688
439,15474_1907_EMPv2_SIRIUS_50461,-0.5384615384615384,C26H40O13,0.9010050251256282
440,10183_1907_EMPv2_SIRIUS_51534,-0.20689655172413793,C29H44N6O10,0.17286432160804022
441,41403_1907_EMPv2_SIRIUS_33760,-1.3157894736842106,C38H68O9,0.9994974874371858
442,6273_1907_EMPv2_SIRIUS_35505,-1.103448275862069,C29H53NO9,0.8226130653266333
443,25607_1907_EMPv2_SIRIUS_56234,-0.7692307692307693,C26H46N6O4,0.012562814070351758
444,33469_1907_EMPv2_SIRIUS_16655,-0.6666666666666666,C30H45NO11,0.24673366834170854
445,1701_1907_EMPv2_SIRIUS_52401,-0.7096774193548387,C31H50N4O6S2,0.011055276381909548
446,26535_1907_EMPv2_SIRIUS_17090,-0.8,C30H44N3O8P,0.7422110552763819
447,24856_1907_EMPv2_SIRIUS_26442,-1.4193548387096775,C31H57O9P,0.8748743718592965
448,30434_1907_EMPv2_SIRIUS_21417,14.0,CH5N5O2,0.9994974874371858
449,48647_1907_EMPv2_SIRIUS_173,0.75,C8H13N4O6P,0.8914572864321609
450,13741_1907_EMPv2_SIRIUS_37255,-0.19047619047619047,C21H10O3,1.0
451,3118_1907_EMPv2_SIRIUS_33223,-1.6666666666666667,C24H52NO7P,1.0
452,22246_1907_EMPv2_SIRIUS_26851,-1.5555555555555556,C36H70O7,1.0
453,13891_1907_EMPv2_SIRIUS_25509,-0.18181818181818182,C11H25N5O4,1.0
454,14826_1907_EMPv2_SIRIUS_15800,-0.3333333333333333,C30H47N5O11,0.4547738693467337
455,25447_1907_EMPv2_SIRIUS_11130,-1.2258064516129032,C31H60N2O8,0.014070351758793969
456,45139_1907_EMPv2_SIRIUS_8211,-1.68,C25H46O7P2,0.9974874371859296
457,15623_1907_EMPv2_SIRIUS_33553,-0.2608695652173913,C23H43N7O8,1.0
458,40668_1907_EMPv2_SIRIUS_39550,-1.7142857142857142,C21H46NO6P,1.0
459,26417_1907_EMPv2_SIRIUS_54997,-0.7142857142857143,C28H50O15,0.28944723618090457
460,41911_1907_EMPv2_SIRIUS_45321,-0.7647058823529411,C34H57N3O11,0.042713567839195984
461,3603_1907_EMPv2_SIRIUS_57758,-1.2272727272727273,C44H75N3O6,0.040703517587939705
462,41134_1907_EMPv2_SIRIUS_57378,0.43478260869565216,C23H27N5O11,0.040703517587939705
463,15480_1907_EMPv2_SIRIUS_29189,-0.7692307692307693,C26H46N2O10,0.02261306532663317
464,17406_1907_EMPv2_SIRIUS_8287,-1.0,C16H34O9,1.0
465,6169_1907_EMPv2_SIRIUS_33521,1.5,C12H14N4O8S2,0.22361809045226133
466,31543_1907_EMPv2_SIRIUS_33678,-1.3157894736842106,C38H68O9,1.0
467,24119_1907_EMPv2_SIRIUS_52414,0.06896551724137931,C29H36N10O4,0.1527638190954774
468,39975_1907_EMPv2_SIRIUS_52593,0.0,C28H44N8O10,0.1562814070351759
469,2644_1907_EMPv2_SIRIUS_51270,-0.23076923076923078,C26H36O15,0.4959798994974875
470,3018_1907_EMPv2_SIRIUS_8269,-1.1333333333333333,C30H52O9,0.021608040201005027
471,10735_1907_EMPv2_SIRIUS_15449,-1.36,C25H49NO6,1.0
472,28484_1907_EMPv2_SIRIUS_13028,-1.5,C20H41O8P,0.9964824120603012
473,19512_1907_EMPv2_SIRIUS_16490,-1.2,C30H59N5O4,1.0
474,16548_1907_EMPv2_SIRIUS_28218,-1.5263157894736843,C38H70O6,1.0
475,15540_1907_EMPv2_SIRIUS_13943,-1.0625,C32H53N5O2,0.02663316582914573
476,14970_1907_EMPv2_SIRIUS_11723,-1.52,C25H51NO5,0.999497487437186
477,18125_1907_EMPv2_SIRIUS_49029,1.0,C16H18N10O2,0.33065326633165826
478,10519_1907_EMPv2_SIRIUS_13445,-0.9629629629629629,C27H48N5O6P,0.013065326633165831
479,48012_1907_EMPv2_SIRIUS_9080,0.0,C12H17N4O5P,0.9964824120603014
480,5580_1907_EMPv2_SIRIUS_20017,-0.5714285714285714,C14H31N5O4,1.0
481,30728_1907_EMPv2_SIRIUS_16635,-1.0714285714285714,C28H49NO8,0.9989949748743718
482,22278_1907_EMPv2_SIRIUS_22079,-0.8648648648648649,C37H61N5O7,0.6824120603015075
483,22072_1907_EMPv2_SIRIUS_29395,-1.52,C25H42OS,1.0
484,45799_1907_EMPv2_SIRIUS_54431,-1.625,C16H34N2O6P2,0.9100502512562816
485,23691_1907_EMPv2_SIRIUS_23487,-1.565217391304348,C23H44NO5P,1.0
486,9309_1907_EMPv2_SIRIUS_20598,1.1666666666666667,C12H16N2O10S2,0.06834170854271357
487,21933_1907_EMPv2_SIRIUS_16921,-0.8666666666666667,C30H47ClN2O7,0.999497487437186
488,2443_1907_EMPv2_SIRIUS_24330,0.25,C16H27N9O2,0.042713567839195984
489,4614_1907_EMPv2_SIRIUS_4054,-1.2258064516129032,C31H60N2O8,0.028643216080402014
490,38061_1907_EMPv2_SIRIUS_15345,-1.3846153846153846,C26H52O8,0.9783919597989952
491,43522_1907_EMPv2_SIRIUS_41222,0.19047619047619047,C21H27N6O9P,0.011055276381909548
492,18669_1907_EMPv2_SIRIUS_8708,-0.47368421052631576,C38H47NO13,0.042713567839195984
493,47669_1907_EMPv2_SIRIUS_34823,0.0,C28H42N8O9,0.1306532663316583
494,45294_1907_EMPv2_SIRIUS_16649,-1.2413793103448276,C29H53NO7,0.9979899497487436
495,9555_1907_EMPv2_SIRIUS_36290,-0.14285714285714285,C28H38N10O2,0.2050251256281407
496,45673_1907_EMPv2_SIRIUS_40780,-1.6666666666666667,C24H52NO7P,1.0
497,48377_1907_EMPv2_SIRIUS_30645,1.0,C14H17N5O8,0.2025125628140704
498,7612_1907_EMPv2_SIRIUS_42925,0.16666666666666666,C12H20N5O11P3,0.11909547738693467
499,9851_1907_EMPv2_SIRIUS_20639,-1.2307692307692308,C26H48NO9P,0.9974874371859296
500,10392_1907_EMPv2_SIRIUS_14806,-1.0,C16H34O9,1.0
501,9716_1907_EMPv2_SIRIUS_26726,-0.1951219512195122,C41H43N7O7,0.030150753768844223
502,17603_1907_EMPv2_SIRIUS_44475,0.2857142857142857,C7H14N3O6P,0.6994974874371861
503,6441_1907_EMPv2_SIRIUS_37518,0.07692307692307693,C26H41N11O5,0.44673366834170863
504,21845_1907_EMPv2_SIRIUS_48787,-1.12,C25H49N3O6,0.019597989949748745
505,45987_1907_EMPv2_SIRIUS_16046,-1.0952380952380953,C42H68N2O8,0.01256281407035176
506,42256_1907_EMPv2_SIRIUS_42484,-0.21428571428571427,C28H37N3O11,0.6120603015075377
507,9375_1907_EMPv2_SIRIUS_35932,-1.1,C20H38NO9P,0.9994974874371858
508,24010_1907_EMPv2_SIRIUS_40061,-0.8333333333333334,C36H55N3O7S,0.010050251256281409
509,32900_1907_EMPv2_SIRIUS_35187,-1.4193548387096775,C31H56NO7P,0.9989949748743718
510,30466_1907_EMPv2_SIRIUS_16804,-1.3142857142857143,C35H65NO8,0.9994974874371858
511,11106_1907_EMPv2_SIRIUS_40497,-0.25,C16H31N7O3,0.010050251256281407
512,35216_1907_EMPv2_SIRIUS_39606,-0.6666666666666666,C36H50N6O3S,0.013065326633165831
513,6219_1907_EMPv2_SIRIUS_51797,-0.3333333333333333,C36H49N7O8,0.307035175879397
514,17275_1907_EMPv2_SIRIUS_51291,-0.35714285714285715,C28H46N6O9,0.6819095477386935
515,12163_1907_EMPv2_SIRIUS_40852,0.2,C20H14N2O3S3,0.17286432160804022
516,32228_1907_EMPv2_SIRIUS_53352,-1.105263157894737,C38H63NO9,0.0135678391959799
517,38985_1907_EMPv2_SIRIUS_55416,-1.0,C30H57N5O6,0.4477386934673367
518,34739_1907_EMPv2_SIRIUS_44051,0.07692307692307693,C26H41N11O5,0.011055276381909548
519,37732_1907_EMPv2_SIRIUS_20711,-1.2307692307692308,C26H48NO9P,0.8939698492462311
520,42965_1907_EMPv2_SIRIUS_35211,-1.3157894736842106,C38H60O5,1.0
521,22219_1907_EMPv2_SIRIUS_57284,-1.0625,C32H59N5O5,0.08492462311557791
522,5991_1907_EMPv2_SIRIUS_15643,-0.2727272727272727,C22H43N9O5,0.0135678391959799
523,43511_1907_EMPv2_SIRIUS_2828,-1.3157894736842106,C38H62O6,0.9798994974874372
524,15335_1907_EMPv2_SIRIUS_55491,-1.0,C28H53N5O5,0.04874371859296483
525,38114_1907_EMPv2_SIRIUS_19636,-0.8888888888888888,C27H47NO10,0.9673366834170856
526,13760_1907_EMPv2_SIRIUS_32158,-1.3333333333333333,C24H48NO9P,0.016582914572864326
527,45849_1907_EMPv2_SIRIUS_36741,1.5,C12H14N4O8S2,0.17437185929648244
528,28302_1907_EMPv2_SIRIUS_46232,-1.288888888888889,C45H69NO4,0.052261306532663324
529,36367_1907_EMPv2_SIRIUS_11446,-0.9375,C32H58N6O5,0.5452261306532663
530,12156_1907_EMPv2_SIRIUS_19267,-0.26666666666666666,C15H11O6P,1.0
531,19041_1907_EMPv2_SIRIUS_16799,-1.0714285714285714,C28H49NO8,0.985427135678392
532,25462_1907_EMPv2_SIRIUS_41722,-0.45714285714285713,C35H55N9O6,0.03919597989949749
533,9652_1907_EMPv2_SIRIUS_48242,-0.2857142857142857,C28H37N6O8P,0.13819095477386933
534,7452_1907_EMPv2_SIRIUS_55743,1.4285714285714286,C14H13N7O5S,0.09899497487437188
535,7899_1907_EMPv2_SIRIUS_51091,-0.20689655172413793,C29H44N6O10,0.1552763819095477
536,43928_1907_EMPv2_SIRIUS_26496,0.2,C30H31N9O5,0.6809045226130654
537,48258_1907_EMPv2_SIRIUS_39473,-1.3333333333333333,C21H38N2OS,0.9994974874371858
538,10331_1907_EMPv2_SIRIUS_5453,-1.619047619047619,C21H45O8P,1.0
539,26425_1907_EMPv2_SIRIUS_40828,-0.5714285714285714,C28H49N5O9,0.1919597989949749
540,37193_1907_EMPv2_SIRIUS_37562,0.07692307692307693,C26H41N11O5,0.3582914572864321
541,48505_1907_EMPv2_SIRIUS_24855,-0.9032258064516129,C31H51N4O8P,0.10150753768844224
542,33552_1907_EMPv2_SIRIUS_38133,-0.375,C16H20N3O5P,0.0256281407035176
543,50606_1907_EMPv2_SIRIUS_50841,-0.09090909090909091,C22H36N8O5,0.01256281407035176
544,27321_1907_EMPv2_SIRIUS_25187,0.875,C16H20N6O8,0.4291457286432161
545,42282_1907_EMPv2_SIRIUS_33074,0.14814814814814814,C27H39N9O8,0.43015075376884426
546,32684_1907_EMPv2_SIRIUS_44451,0.7058823529411765,C17H21N7O6,0.07386934673366835
547,42483_1907_EMPv2_SIRIUS_55478,-1.0,C28H53N5O5,0.328140703517588
548,45728_1907_EMPv2_SIRIUS_52013,-0.4878048780487805,C41H49N5O6S,0.14371859296482414
549,28022_1907_EMPv2_SIRIUS_23695,-0.2608695652173913,C23H43N7O8,0.6964824120603015
550,18942_1907_EMPv2_SIRIUS_43689,2.25,C8H13N5O6S2,0.9381909547738694
551,16115_1907_EMPv2_SIRIUS_51372,-0.6521739130434783,C46H49N3O5,0.05628140703517588
552,35470_1907_EMPv2_SIRIUS_12575,0.5,C16H24N8O4,0.2015075376884422
553,20653_1907_EMPv2_SIRIUS_31729,-0.2857142857142857,C21H38N2O13,0.9894472361809046
554,30331_1907_EMPv2_SIRIUS_15764,0.3076923076923077,C13H26N10,1.0
555,41044_1907_EMPv2_SIRIUS_40204,1.0,C6H10N3O6P,0.4281407035175879
556,32921_1907_EMPv2_SIRIUS_14811,0.0,C23H36N6O9,0.010050251256281407
557,26717_1907_EMPv2_SIRIUS_44513,0.38095238095238093,C21H17N3O4S4,0.1311557788944724
558,14158_1907_EMPv2_SIRIUS_49784,1.0769230769230769,C13H18N6O6S,0.028643216080402014
559,35247_1907_EMPv2_SIRIUS_40006,-1.1428571428571428,C21H36NO7P,0.7341708542713569
560,28017_1907_EMPv2_SIRIUS_55358,-1.5,C28H58O8,0.9964824120603014
561,13044_1907_EMPv2_SIRIUS_11085,-0.125,C16H30N8O2,0.1869346733668342
562,48363_1907_EMPv2_SIRIUS_36981,0.2,C20H14N2O3S3,0.3165829145728644
563,41235_1907_EMPv2_SIRIUS_51644,-0.8387096774193549,C31H57N5O8,0.010050251256281407
564,11818_1907_EMPv2_SIRIUS_55907,-0.2,C10H19N4O5P,0.7185929648241206
